0.141	1.52587	3.38016	0.188248
0.142	1.54441	3.41973	0.193027
0.143	1.56317	3.45978	0.197921
0.144	1.58213	3.50031	0.202931
0.145	1.60131	3.54132	0.20806
0.146	1.62071	3.58282	0.213312
0.147	1.64033	3.62482	0.218689
0.148	1.66018	3.66732	0.224195
0.149	1.68025	3.71032	0.229831
0.15	1.70055	3.75383	0.235602
0.151	1.72108	3.79786	0.24151
0.152	1.74185	3.84242	0.247559
0.153	1.76286	3.8875	0.253752
0.154	1.7841	3.93311	0.260092
0.155	1.80559	3.97927	0.266584
0.156	1.82733	4.02597	0.273229
0.157	1.84932	4.07322	0.280033
0.158	1.87156	4.12102	0.286999
0.159	1.89405	4.16939	0.294131
0.16	1.9168	4.21833	0.301433
0.161	1.93982	4.26784	0.308908
0.162	1.9631	4.31793	0.31656
0.163	1.98665	4.36861	0.324395
0.164	2.01047	4.41988	0.332416
0.165	2.03456	4.47175	0.340628
0.166	2.05893	4.52423	0.349034
0.167	2.08359	4.57732	0.357641
0.168	2.10852	4.63103	0.366452
0.169	2.13375	4.68536	0.375472
0.17	2.15926	4.74032	0.384706
0.171	2.18508	4.79592	0.39416
0.172	2.21118	4.85217	0.403838
0.173	2.23759	4.90907	0.413745
0.174	2.26431	4.96662	0.423888
0.175	2.29133	5.02484	0.434271
0.176	2.31867	5.08373	0.444901
0.177	2.34632	5.1433	0.455782
0.178	2.37429	5.20356	0.466921
0.179	2.40258	5.2645	0.478325
0.18	2.4312	5.32615	0.489998
0.181	2.46015	5.3885	0.501948
0.182	2.48943	5.45157	0.514181
0.183	2.51905	5.51535	0.526703
0.184	2.54902	5.57987	0.539522
0.185	2.57933	5.64512	0.552644
0.186	2.60998	5.71111	0.566076
0.187	2.64099	5.77785	0.579826
0.188	2.67236	5.84535	0.5939
0.189	2.70409	5.91361	0.608307
0.19	2.73619	5.98265	0.623055
0.191	2.76865	6.05246	0.638151
0.192	2.80149	6.12307	0.653603
0.193	2.83471	6.19446	0.669419
0.194	2.8683	6.26666	0.685609
0.195	2.90229	6.33967	0.70218
0.196	2.93666	6.41349	0.719142
0.197	2.97143	6.48814	0.736503
0.198	3.0066	6.56362	0.754273
0.199	3.04217	6.63995	0.772462
0.2	3.07814	6.71712	0.791078
0.201	3.11453	6.79514	0.810132
0.202	3.15134	6.87403	0.829634
0.203	3.18857	6.95379	0.849595
0.204	3.22622	7.03443	0.870024
0.205	3.2643	7.11596	0.890932
0.206	3.30282	7.19838	0.912331
0.207	3.34177	7.2817	0.934232
0.208	3.38117	7.36593	0.956646
0.209	3.42102	7.45108	0.979586
0.21	3.46132	7.53716	1.00306
0.211	3.50208	7.62417	1.02709
0.212	3.5433	7.71212	1.05168
0.213	3.58499	7.80101	1.07684
0.214	3.62715	7.89087	1.10259
0.215	3.66979	7.98168	1.12894
0.216	3.71291	8.07347	1.1559
0.217	3.75651	8.16624	1.1835
0.218	3.80061	8.25999	1.21173
0.219	3.8452	8.35474	1.24063
0.22	3.8903	8.45048	1.2702
0.221	3.9359	8.54724	1.30045
0.222	3.98201	8.64501	1.33141
0.223	4.02864	8.7438	1.36308
0.224	4.07579	8.84363	1.39549
0.225	4.12347	8.94449	1.42865
0.226	4.17168	9.04639	1.46258
0.227	4.22043	9.14934	1.49729
0.228	4.26972	9.25335	1.53281
0.229	4.31956	9.35842	1.56915
0.23	4.36994	9.46457	1.60632
0.231	4.42089	9.57179	1.64436
0.232	4.4724	9.68009	1.68326
0.233	4.52448	9.78948	1.72307
0.234	4.57713	9.89996	1.76379
0.235	4.63035	10.0115	1.80544
0.236	4.68417	10.1242	1.84805
0.237	4.73857	10.238	1.89163
0.238	4.79356	10.3529	1.93622
0.239	4.84916	10.469	1.98182
0.24	4.90535	10.5861	2.02846
0.241	4.96216	10.7044	2.07617
0.242	5.01958	10.8238	2.12497
0.243	5.07763	10.9444	2.17487
0.244	5.13629	11.0661	2.22591
0.245	5.19559	11.189	2.27811
0.246	5.25553	11.3129	2.33149
0.247	5.3161	11.4381	2.38608
0.248	5.37732	11.5644	2.4419
0.249	5.43919	11.6918	2.49898
0.25	5.50172	11.8204	2.55735
0.251	5.5649	11.9502	2.61703
0.252	5.62876	12.0811	2.67806
0.253	5.69328	12.2132	2.74045
0.254	5.75848	12.3465	2.80424
0.255	5.82436	12.4809	2.86945
0.256	5.89093	12.6164	2.93612
0.257	5.95818	12.7531	3.00428
0.258	6.02613	12.891	3.07395
0.259	6.09478	13.03	3.14517
0.26	6.16413	13.1702	3.21796
0.261	6.23419	13.3116	3.29237
0.262	6.30497	13.454	3.36842
0.263	6.37646	13.5976	3.44614
0.264	6.44867	13.7424	3.52557
0.265	6.52161	13.8882	3.60674
0.266	6.59527	14.0352	3.68969
0.267	6.66967	14.1833	3.77445
0.268	6.74481	14.3326	3.86105
0.269	6.82069	14.4829	3.94954
0.27	6.89731	14.6343	4.03995
0.271	6.97468	14.7867	4.13231
0.272	7.0528	14.9403	4.22666
0.273	7.13167	15.0949	4.32304
0.274	7.21131	15.2505	4.42149
0.275	7.2917	15.4072	4.52204
0.276	7.37285	15.5649	4.62474
0.277	7.45477	15.7236	4.72962
0.278	7.53746	15.8833	4.83673
0.279	7.62092	16.0439	4.9461
0.28	7.70515	16.2055	5.05778
0.281	7.79015	16.368	5.1718
0.282	7.87593	16.5315	5.28821
0.283	7.96249	16.6958	5.40705
0.284	8.04982	16.8609	5.52836
0.285	8.13793	17.027	5.65218
0.286	8.22682	17.1938	5.77856
0.287	8.31649	17.3614	5.90753
0.288	8.40694	17.5298	6.03915
0.289	8.49817	17.6989	6.17345
0.29	8.59018	17.8686	6.31049
0.291	8.68296	18.0391	6.45029
0.292	8.77652	18.2102	6.59291
0.293	8.87086	18.3819	6.73839
0.294	8.96597	18.5541	6.88678
0.295	9.06185	18.7269	7.03812
0.296	9.1585	18.9002	7.19245
0.297	9.25592	19.0739	7.34981
0.298	9.3541	19.2479	7.51026
0.299	9.45304	19.4224	7.67383
0.3	9.55273	19.5971	7.84057
0.301	9.65317	19.7721	8.01053
0.302	9.75436	19.9474	8.18374
0.303	9.85629	20.1227	8.36025
0.304	9.95896	20.2982	8.54011
0.305	10.0623	20.4737	8.72335
0.306	10.1665	20.6492	8.91002
0.307	10.2713	20.8246	9.10015
0.308	10.3768	20.9999	9.2938
0.309	10.4831	21.175	9.49099
0.31	10.59	21.3499	9.69178
0.311	10.6976	21.5244	9.89619
0.312	10.8058	21.6985	10.1043
0.313	10.9148	21.8721	10.3161
0.314	11.0243	22.0452	10.5316
0.315	11.1345	22.2176	10.7509
0.316	11.2454	22.3894	10.974
0.317	11.3568	22.5604	11.2009
0.318	11.4689	22.7305	11.4318
0.319	11.5815	22.8996	11.6665
0.32	11.6947	23.0677	11.9051
0.321	11.8084	23.2347	12.1478
0.322	11.9226	23.4005	12.3944
0.323	12.0374	23.5649	12.645
0.324	12.1527	23.728	12.8996
0.325	12.2685	23.8895	13.1583
0.326	12.3847	24.0494	13.4211
0.327	12.5013	24.2076	13.6879
0.328	12.6184	24.364	13.9588
0.329	12.7358	24.5185	14.2339
0.33	12.8537	24.6709	14.513
0.331	12.9718	24.8212	14.7963
0.332	13.0903	24.9692	15.0837
0.333	13.2091	25.1149	15.3752
0.334	13.3282	25.258	15.6709
0.335	13.4475	25.3985	15.9706
0.336	13.567	25.5364	16.2745
0.337	13.6867	25.6713	16.5824
0.338	13.8065	25.8033	16.8945
0.339	13.9265	25.9321	17.2106
0.34	14.0465	26.0577	17.5307
0.341	14.1667	26.18	17.8548
0.342	14.2868	26.2988	18.1829
0.343	14.4069	26.4139	18.515
0.344	14.527	26.5253	18.851
0.345	14.647	26.6328	19.1908
0.346	14.7668	26.7362	19.5344
0.347	14.8865	26.8355	19.8818
0.348	15.006	26.9305	20.2329
0.349	15.1252	27.021	20.5876
0.35	15.2442	27.107	20.946
0.351	15.3628	27.1883	21.3078
0.352	15.4811	27.2647	21.6731
0.353	15.5989	27.3361	22.0417
0.354	15.7163	27.4024	22.4136
0.355	15.8332	27.4635	22.7886
0.356	15.9495	27.5191	23.1668
0.357	16.0652	27.5692	23.5479
0.358	16.1802	27.6137	23.9319
0.359	16.2945	27.6524	24.3187
0.36	16.4081	27.6851	24.7081
0.361	16.5209	27.7118	25.1
0.362	16.6328	27.7324	25.4944
0.363	16.7438	27.7466	25.891
0.364	16.8538	27.7544	26.2897
0.365	16.9628	27.7556	26.6904
0.366	17.0707	27.7502	27.0929
0.367	17.1775	27.7381	27.4972
0.368	17.2831	27.719	27.9029
0.369	17.3875	27.693	28.31
0.37	17.4906	27.6599	28.7183
0.371	17.5923	27.6196	29.1276
0.372	17.6925	27.572	29.5378
0.373	17.7913	27.5171	29.9485
0.374	17.8886	27.4547	30.3598
0.375	17.9842	27.3848	30.7713
0.376	18.0782	27.3073	31.183
0.377	18.1705	27.2222	31.5944
0.378	18.2611	27.1293	32.0056
0.379	18.3497	27.0287	32.4162
0.38	18.4365	26.9202	32.8261
0.381	18.5214	26.8039	33.235
0.382	18.6042	26.6797	33.6427
0.383	18.6849	26.5476	34.0491
0.384	18.7636	26.4076	34.4538
0.385	18.84	26.2596	34.8566
0.386	18.9142	26.1036	35.2574
0.387	18.9861	25.9397	35.6559
0.388	19.0556	25.7679	36.0518
0.389	19.1228	25.5882	36.445
0.39	19.1874	25.4005	36.8352
0.391	19.2495	25.2051	37.2221
0.392	19.3091	25.0018	37.6056
0.393	19.366	24.7908	37.9855
0.394	19.4203	24.5721	38.3614
0.395	19.4718	24.3457	38.7331
0.396	19.5205	24.1119	39.1005
0.397	19.5664	23.8706	39.4633
0.398	19.6095	23.6219	39.8213
0.399	19.6496	23.366	40.1742
0.4	19.6868	23.103	40.5219
0.401	19.7209	22.8329	40.8641
0.402	19.7521	22.556	41.2007
0.403	19.7801	22.2723	41.5314
0.404	19.805	21.9821	41.856
0.405	19.8268	21.6854	42.1743
0.406	19.8454	21.3824	42.4862
0.407	19.8607	21.0733	42.7914
0.408	19.8729	20.7583	43.0898
0.409	19.8817	20.4375	43.3813
0.41	19.8873	20.1112	43.6655
0.411	19.8895	19.7795	43.9425
0.412	19.8884	19.4426	44.212
0.413	19.884	19.1008	44.4739
0.414	19.8761	18.7543	44.7281
0.415	19.8649	18.4032	44.9744
0.416	19.8503	18.0479	45.2127
0.417	19.8323	17.6885	45.4429
0.418	19.8108	17.3252	45.665
0.419	19.786	16.9584	45.8787
0.42	19.7577	16.5882	46.0841
0.421	19.726	16.2149	46.2811
0.422	19.6909	15.8387	46.4696
0.423	19.6524	15.4599	46.6495
0.424	19.6104	15.0787	46.8208
0.425	19.5651	14.6954	46.9834
0.426	19.5164	14.3102	47.1374
0.427	19.4644	13.9234	47.2827
0.428	19.409	13.5352	47.4194
0.429	19.3502	13.1459	47.5473
0.43	19.2882	12.7557	47.6665
0.431	19.2229	12.3649	47.7771
0.432	19.1543	11.9737	47.879
0.433	19.0825	11.5824	47.9724
0.434	19.0075	11.1912	48.0572
0.435	18.9293	10.8003	48.1335
0.436	18.848	10.4101	48.2013
0.437	18.7636	10.0206	48.2608
0.438	18.6762	9.63219	48.312
0.439	18.5858	9.24504	48.355
0.44	18.4924	8.85939	48.3899
0.441	18.396	8.47544	48.4168
0.442	18.2968	8.0934	48.4357
0.443	18.1948	7.71348	48.4469
0.444	18.09	7.33588	48.4504
0.445	17.9824	6.9608	48.4464
0.446	17.8722	6.58842	48.435
0.447	17.7594	6.21891	48.4162
0.448	17.644	5.85247	48.3904
0.449	17.5261	5.48926	48.3576
0.45	17.4057	5.12943	48.3179
0.451	17.2829	4.77315	48.2715
0.452	17.1578	4.42056	48.2187
0.453	17.0305	4.07181	48.1594
0.454	16.9009	3.72702	48.094
0.455	16.7691	3.38634	48.0225
0.456	16.6353	3.04987	47.9452
0.457	16.4995	2.71773	47.8622
0.458	16.3616	2.39004	47.7737
0.459	16.2219	2.06688	47.6798
0.46	16.0804	1.74836	47.5808
0.461	15.937	1.43455	47.4767
0.462	15.792	1.12554	47.3679
0.463	15.6454	0.821394	47.2544
0.464	15.4971	0.522185	47.1365
0.465	15.3474	0.227967	47.0143
0.466	15.1962	-0.0612058	46.888
0.467	15.0436	-0.345288	46.7578
0.468	14.8897	-0.624241	46.6238
0.469	14.7346	-0.898031	46.4862
0.47	14.5782	-1.16663	46.3453
0.471	14.4208	-1.43002	46.2011
0.472	14.2623	-1.68818	46.0538
0.473	14.1028	-1.9411	45.9036
0.474	13.9423	-2.18877	45.7507
0.475	13.781	-2.43121	45.5952
0.476	13.6189	-2.6684	45.4372
0.477	13.456	-2.90037	45.277
0.478	13.2925	-3.12713	45.1147
0.479	13.1283	-3.34869	44.9505
0.48	12.9635	-3.56507	44.7844
0.481	12.7982	-3.77632	44.6166
0.482	12.6325	-3.98245	44.4473
0.483	12.4663	-4.18351	44.2767
0.484	12.2998	-4.37953	44.1047
0.485	12.133	-4.57054	43.9317
0.486	11.966	-4.75661	43.7576
0.487	11.7988	-4.93778	43.5826
0.488	11.6314	-5.11409	43.4069
0.489	11.464	-5.2856	43.2306
0.49	11.2965	-5.45236	43.0537
0.491	11.129	-5.61444	42.8764
0.492	10.9615	-5.7719	42.6988
0.493	10.7942	-5.92479	42.521
0.494	10.627	-6.07318	42.3431
0.495	10.46	-6.21713	42.1651
0.496	10.2932	-6.35672	41.9873
0.497	10.1267	-6.49201	41.8096
0.498	9.96055	-6.62307	41.6321
0.499	9.79472	-6.74997	41.455
0.5	9.62927	-6.87278	41.2782
0.501	9.46425	-6.99158	41.102
0.502	9.29969	-7.10643	40.9263
0.503	9.13563	-7.21741	40.7512
0.504	8.9721	-7.3246	40.5768
0.505	8.80913	-7.42807	40.4032
0.506	8.64676	-7.52789	40.2304
0.507	8.48501	-7.62413	40.0584
0.508	8.32392	-7.71688	39.8873
0.509	8.16351	-7.80621	39.7172
0.51	8.00382	-7.89218	39.5482
0.511	7.84486	-7.97488	39.3801
0.512	7.68666	-8.05438	39.2132
0.513	7.52925	-8.13076	39.0474
0.514	7.37265	-8.20408	38.8828
0.515	7.21688	-8.27441	38.7194
0.516	7.06197	-8.34184	38.5572
0.517	6.90793	-8.40642	38.3964
0.518	6.75479	-8.46824	38.2368
0.519	6.60256	-8.52736	38.0785
0.52	6.45126	-8.58386	37.9216
0.521	6.30091	-8.63779	37.766
0.522	6.15152	-8.68922	37.6119
0.523	6.00311	-8.73824	37.4591
0.524	5.8557	-8.78489	37.3078
0.525	5.70929	-8.82924	37.1579
0.526	5.56391	-8.87137	37.0094
0.527	5.41956	-8.91132	36.8624
0.528	5.27625	-8.94917	36.7169
0.529	5.13399	-8.98498	36.5729
0.53	4.9928	-9.01879	36.4303
0.531	4.85269	-9.05069	36.2893
0.532	4.71365	-9.08071	36.1497
0.533	4.57571	-9.10892	36.0116
0.534	4.43886	-9.13537	35.875
0.535	4.30312	-9.16012	35.7399
0.536	4.16849	-9.18323	35.6064
0.537	4.03497	-9.20473	35.4743
0.538	3.90257	-9.2247	35.3437
0.539	3.7713	-9.24317	35.2146
0.54	3.64116	-9.2602	35.0869
0.541	3.51214	-9.27583	34.9608
0.542	3.38426	-9.29011	34.8361
0.543	3.25752	-9.30309	34.7129
0.544	3.13191	-9.31481	34.5912
0.545	3.00745	-9.32531	34.4709
0.546	2.88412	-9.33465	34.3521
0.547	2.76193	-9.34286	34.2346
0.548	2.64088	-9.34998	34.1187
0.549	2.52097	-9.35606	34.0041
0.55	2.4022	-9.36113	33.8909
0.551	2.28457	-9.36522	33.7792
0.552	2.16807	-9.36839	33.6688
0.553	2.05271	-9.37065	33.5597
0.554	1.93847	-9.37206	33.4521
0.555	1.82537	-9.37264	33.3458
0.556	1.71339	-9.37243	33.2408
0.557	1.60253	-9.37145	33.1371
0.558	1.49279	-9.36975	33.0348
0.559	1.38417	-9.36735	32.9337
0.56	1.27665	-9.36428	32.8339
0.561	1.17024	-9.36057	32.7354
0.562	1.06493	-9.35626	32.6382
0.563	0.960721	-9.35136	32.5422
0.564	0.8576	-9.3459	32.4474
0.565	0.755565	-9.33992	32.3538
0.566	0.654611	-9.33343	32.2614
0.567	0.55473	-9.32646	32.1702
0.568	0.455918	-9.31903	32.0801
0.569	0.358169	-9.31117	31.9913
0.57	0.261475	-9.30291	31.9035
0.571	0.165832	-9.29425	31.8169
0.572	0.0712308	-9.28523	31.7314
0.573	-0.0223338	-9.27586	31.647
0.574	-0.114869	-9.26616	31.5637
0.575	-0.206382	-9.25616	31.4814
0.576	-0.29688	-9.24587	31.4002
0.577	-0.38637	-9.23531	31.32
0.578	-0.474859	-9.2245	31.2409
0.579	-0.562356	-9.21345	31.1628
0.58	-0.648867	-9.20219	31.0856
0.581	-0.7344	-9.19072	31.0095
0.582	-0.818963	-9.17906	30.9343
0.583	-0.902564	-9.16724	30.8601
0.584	-0.985211	-9.15525	30.7868
0.585	-1.06691	-9.14312	30.7145
0.586	-1.14767	-9.13087	30.6431
0.587	-1.22751	-9.11849	30.5725
0.588	-1.30642	-9.10601	30.5029
0.589	-1.38441	-9.09344	30.4341
0.59	-1.4615	-9.08079	30.3663
0.591	-1.53769	-9.06807	30.2992
0.592	-1.613	-9.05529	30.233
0.593	-1.68742	-9.04247	30.1677
0.594	-1.76097	-9.02961	30.1031
0.595	-1.83366	-9.01672	30.0394
0.596	-1.90549	-9.00382	29.9764
0.597	-1.97647	-8.99091	29.9143
0.598	-2.04662	-8.978	29.8529
0.599	-2.11593	-8.9651	29.7922
0.6	-2.18442	-8.95222	29.7323
0.601	-2.2521	-8.93937	29.6732
0.602	-2.31897	-8.92655	29.6148
0.603	-2.38505	-8.91377	29.5571
0.604	-2.45034	-8.90104	29.5
0.605	-2.51484	-8.88837	29.4437
0.606	-2.57858	-8.87576	29.3881
0.607	-2.64155	-8.86322	29.3331
0.608	-2.70377	-8.85075	29.2789
0.609	-2.76524	-8.83836	29.2252
0.61	-2.82597	-8.82606	29.1722
0.611	-2.88597	-8.81385	29.1199
0.612	-2.94525	-8.80174	29.0681
0.613	-3.00381	-8.78973	29.017
0.614	-3.06167	-8.77783	28.9665
0.615	-3.11883	-8.76603	28.9166
0.616	-3.1753	-8.75436	28.8673
0.617	-3.2311	-8.7428	28.8186
0.618	-3.28621	-8.73137	28.7704
0.619	-3.34066	-8.72006	28.7228
0.62	-3.39446	-8.70889	28.6758
0.621	-3.4476	-8.69785	28.6293
0.622	-3.5001	-8.68695	28.5834
0.623	-3.55197	-8.67619	28.538
0.624	-3.60322	-8.66558	28.4931
0.625	-3.65384	-8.65511	28.4487
0.626	-3.70385	-8.64479	28.4049
0.627	-3.75326	-8.63463	28.3616
0.628	-3.80207	-8.62462	28.3187
0.629	-3.8503	-8.61477	28.2764
0.63	-3.89794	-8.60507	28.2345
0.631	-3.94502	-8.59554	28.1931
0.632	-3.99152	-8.58618	28.1522
0.633	-4.03747	-8.57698	28.1118
0.634	-4.08286	-8.56794	28.0718
0.635	-4.12771	-8.55908	28.0323
0.636	-4.17203	-8.55039	27.9932
0.637	-4.21581	-8.54186	27.9545
0.638	-4.25907	-8.53352	27.9163
0.639	-4.30182	-8.52534	27.8786
0.64	-4.34405	-8.51734	27.8412
0.641	-4.38578	-8.50952	27.8043
0.642	-4.42702	-8.50188	27.7678
0.643	-4.46777	-8.49442	27.7317
0.644	-4.50804	-8.48713	27.696
0.645	-4.54783	-8.48003	27.6607
0.646	-4.58715	-8.4731	27.6258
0.647	-4.62601	-8.46636	27.5913
0.648	-4.66441	-8.4598	27.5572
0.649	-4.70237	-8.45342	27.5235
0.65	-4.73988	-8.44723	27.4901
0.651	-4.77695	-8.44122	27.4571
0.652	-4.81359	-8.43539	27.4245
0.653	-4.84981	-8.42974	27.3923
0.654	-4.88561	-8.42428	27.3604
0.655	-4.921	-8.41901	27.3288
0.656	-4.95598	-8.41391	27.2977
0.657	-4.99056	-8.409	27.2668
0.658	-5.02474	-8.40428	27.2364
0.659	-5.05854	-8.39974	27.2062
0.66	-5.09195	-8.39538	27.1764
0.661	-5.12498	-8.39121	27.1469
0.662	-5.15765	-8.38721	27.1178
0.663	-5.18994	-8.38341	27.089
0.664	-5.22188	-8.37978	27.0605
0.665	-5.25345	-8.37634	27.0324
0.666	-5.28468	-8.37307	27.0045
0.667	-5.31557	-8.36999	26.977
0.668	-5.34611	-8.36709	26.9498
0.669	-5.37632	-8.36437	26.9229
0.67	-5.4062	-8.36183	26.8963
0.671	-5.43576	-8.35946	26.87
0.672	-5.46499	-8.35728	26.8441
0.673	-5.49392	-8.35527	26.8184
0.674	-5.52253	-8.35344	26.793
0.675	-5.55084	-8.35179	26.7679
0.676	-5.57885	-8.35031	26.7431
0.677	-5.60656	-8.34901	26.7186
0.678	-5.63399	-8.34788	26.6944
0.679	-5.66113	-8.34692	26.6705
0.68	-5.68799	-8.34614	26.6468
0.681	-5.71457	-8.34553	26.6234
0.682	-5.74088	-8.34508	26.6004
0.683	-5.76692	-8.34481	26.5775
0.684	-5.7927	-8.3447	26.555
0.685	-5.81822	-8.34477	26.5327
0.686	-5.84348	-8.345	26.5108
0.687	-5.8685	-8.34539	26.489
0.688	-5.89327	-8.34595	26.4676
0.689	-5.91779	-8.34667	26.4464
0.69	-5.94208	-8.34756	26.4255
0.691	-5.96614	-8.3486	26.4048
0.692	-5.98996	-8.34981	26.3844
0.693	-6.01356	-8.35118	26.3643
0.694	-6.03694	-8.3527	26.3444
0.695	-6.06009	-8.35438	26.3248
0.696	-6.08304	-8.35622	26.3054
0.697	-6.10577	-8.35821	26.2863
0.698	-6.12829	-8.36035	26.2674
0.699	-6.15061	-8.36265	26.2488
0.7	-6.17273	-8.36509	26.2305
0.701	-6.19466	-8.36769	26.2123
0.702	-6.21639	-8.37043	26.1945
0.703	-6.23793	-8.37333	26.1769
0.704	-6.25928	-8.37636	26.1595
0.705	-6.28045	-8.37955	26.1424
0.706	-6.30144	-8.38287	26.1255
0.707	-6.32226	-8.38634	26.1088
0.708	-6.3429	-8.38995	26.0924
0.709	-6.36337	-8.3937	26.0762
0.71	-6.38367	-8.39759	26.0603
0.711	-6.40381	-8.40161	26.0446
0.712	-6.42379	-8.40577	26.0292
0.713	-6.44361	-8.41006	26.0139
0.714	-6.46328	-8.41449	25.999
