0	0.5
0.001	0.500125
0.002	0.50025
0.003	0.500375
0.004	0.5005
0.005	0.500625
0.006	0.50075
0.007	0.500875
0.008	0.501
0.009	0.501125
0.01	0.50125
0.011	0.501375
0.012	0.5015
0.013	0.501625
0.014	0.50175
0.015	0.501875
0.016	0.502
0.017	0.502125
0.018	0.50225
0.019	0.502375
0.02	0.5025
0.021	0.502625
0.022	0.50275
0.023	0.502875
0.024	0.503
0.025	0.503125
0.026	0.50325
0.027	0.503375
0.028	0.5035
0.029	0.503625
0.03	0.50375
0.031	0.503875
0.032	0.504
0.033	0.504125
0.034	0.50425
0.035	0.504375
0.036	0.5045
0.037	0.504625
0.038	0.50475
0.039	0.504875
0.04	0.505
0.041	0.505125
0.042	0.50525
0.043	0.505375
0.044	0.5055
0.045	0.505625
0.046	0.50575
0.047	0.505875
0.048	0.506
0.049	0.506125
0.05	0.50625
0.051	0.506375
0.052	0.5065
0.053	0.506625
0.054	0.50675
0.055	0.506875
0.056	0.507
0.057	0.507125
0.058	0.50725
0.059	0.507374
0.06	0.507499
0.061	0.507624
0.062	0.507749
0.063	0.507874
0.064	0.507999
0.065	0.508124
0.066	0.508249
0.067	0.508374
0.068	0.508499
0.069	0.508624
0.07	0.508749
0.071	0.508874
0.072	0.508999
0.073	0.509124
0.074	0.509249
0.075	0.509374
0.076	0.509499
0.077	0.509624
0.078	0.509749
0.079	0.509874
0.08	0.509999
0.081	0.510124
0.082	0.510249
0.083	0.510374
0.084	0.510498
0.085	0.510623
0.086	0.510748
0.087	0.510873
0.088	0.510998
0.089	0.511123
0.09	0.511248
0.091	0.511373
0.092	0.511498
0.093	0.511623
0.094	0.511748
0.095	0.511873
0.096	0.511998
0.097	0.512123
0.098	0.512248
0.099	0.512373
0.1	0.512497
0.101	0.512622
0.102	0.512747
0.103	0.512872
0.104	0.512997
0.105	0.513122
0.106	0.513247
0.107	0.513372
0.108	0.513497
0.109	0.513622
0.11	0.513747
0.111	0.513871
0.112	0.513996
0.113	0.514121
0.114	0.514246
0.115	0.514371
0.116	0.514496
0.117	0.514621
0.118	0.514746
0.119	0.514871
0.12	0.514996
0.121	0.51512
0.122	0.515245
0.123	0.51537
0.124	0.515495
0.125	0.51562
0.126	0.515745
0.127	0.51587
0.128	0.515995
0.129	0.516119
0.13	0.516244
0.131	0.516369
0.132	0.516494
0.133	0.516619
0.134	0.516744
0.135	0.516869
0.136	0.516994
0.137	0.517118
0.138	0.517243
0.139	0.517368
0.14	0.517493
0.141	0.517618
0.142	0.517743
0.143	0.517867
0.144	0.517992
0.145	0.518117
0.146	0.518242
