0	nan
0.000930445	1
0.00186089	0.999999
0.00279134	0.999998
0.00372178	0.999997
0.00465223	0.999995
0.00558267	0.999992
0.00651312	0.999989
0.00744356	0.999986
0.00837401	0.999982
0.00930445	0.999978
0.0102349	0.999974
0.0111653	0.999969
0.0120958	0.999963
0.0130262	0.999958
0.0139567	0.999951
0.0148871	0.999945
0.0158176	0.999937
0.016748	0.99993
0.0176785	0.999922
0.0186089	0.999913
0.0195393	0.999905
0.0204698	0.999895
0.0214002	0.999886
0.0223307	0.999875
0.0232611	0.999865
0.0241916	0.999854
0.025122	0.999842
0.0260525	0.99983
0.0269829	0.999818
0.0279134	0.999805
0.0288438	0.999792
0.0297742	0.999778
0.0307047	0.999764
0.0316351	0.99975
0.0325656	0.999735
0.033496	0.99972
0.0344265	0.999704
0.0353569	0.999688
0.0362874	0.999671
0.0372178	0.999654
0.0381483	0.999636
0.0390787	0.999618
0.0400091	0.9996
0.0409396	0.999581
0.04187	0.999562
0.0428005	0.999542
0.0437309	0.999522
0.0446614	0.999501
0.0455918	0.99948
0.0465223	0.999459
0.0474527	0.999437
0.0483832	0.999415
0.0493136	0.999392
0.050244	0.999369
0.0511745	0.999345
0.0521049	0.999321
0.0530354	0.999297
0.0539658	0.999272
0.0548963	0.999247
0.0558267	0.999221
0.0567572	0.999195
0.0576876	0.999168
0.058618	0.999141
0.0595485	0.999114
0.0604789	0.999086
0.0614094	0.999058
0.0623398	0.999029
0.0632703	0.999
0.0642007	0.99897
0.0651312	0.99894
0.0660616	0.998909
0.0669921	0.998879
0.0679225	0.998847
0.0688529	0.998815
0.0697834	0.998783
0.0707138	0.998751
0.0716443	0.998717
0.0725747	0.998684
0.0735052	0.99865
0.0744356	0.998616
0.0753661	0.998581
0.0762965	0.998546
0.077227	0.99851
0.0781574	0.998474
0.0790878	0.998437
0.0800183	0.9984
0.0809487	0.998363
0.0818792	0.998325
0.0828096	0.998287
0.0837401	0.998248
0.0846705	0.998209
0.085601	0.99817
0.0865314	0.99813
0.0874618	0.998089
0.0883923	0.998048
0.0893227	0.998007
0.0902532	0.997965
0.0911836	0.997923
0.0921141	0.997881
0.0930445	0.997838
0.093975	0.997794
0.0949054	0.99775
0.0958359	0.997706
0.0967663	0.997661
0.0976967	0.997616
0.0986272	0.997571
0.0995576	0.997525
0.100488	0.997478
0.101419	0.997431
0.102349	0.997384
0.103279	0.997336
0.10421	0.997288
0.10514	0.99724
0.106071	0.997191
0.107001	0.997141
0.107932	0.997091
0.108862	0.997041
0.109793	0.99699
0.110723	0.996939
0.111653	0.996887
0.112584	0.996835
0.113514	0.996783
0.114445	0.99673
0.115375	0.996677
0.116306	0.996623
0.117236	0.996569
0.118167	0.996514
0.119097	0.996459
0.120027	0.996404
0.120958	0.996348
0.121888	0.996292
0.122819	0.996235
0.123749	0.996178
0.12468	0.99612
0.12561	0.996062
0.126541	0.996004
0.127471	0.995945
0.128401	0.995885
0.129332	0.995826
0.130262	0.995765
0.131193	0.995705
0.132123	0.995644
0.133054	0.995582
0.133984	0.99552
0.134915	0.995458
0.135845	0.995395
0.136775	0.995332
0.137706	0.995269
0.138636	0.995205
0.139567	0.99514
0.140497	0.995075
0.141428	0.99501
0.142358	0.994944
0.143289	0.994878
0.144219	0.994811
0.145149	0.994744
0.14608	0.994677
0.14701	0.994609
0.147941	0.994541
0.148871	0.994472
0.149802	0.994403
0.150732	0.994333
0.151663	0.994263
0.152593	0.994193
0.153523	0.994122
0.154454	0.994051
0.155384	0.993979
0.156315	0.993907
0.157245	0.993834
0.158176	0.993761
0.159106	0.993688
0.160037	0.993614
0.160967	0.99354
0.161897	0.993465
0.162828	0.99339
0.163758	0.993315
0.164689	0.993239
0.165619	0.993162
0.16655	0.993085
0.16748	0.993008
0.168411	0.99293
0.169341	0.992852
0.170271	0.992774
0.171202	0.992695
0.172132	0.992615
0.173063	0.992536
0.173993	0.992455
0.174924	0.992375
0.175854	0.992294
0.176785	0.992212
0.177715	0.99213
0.178645	0.992048
0.179576	0.991965
0.180506	0.991882
0.181437	0.991798
0.182367	0.991714
0.183298	0.99163
0.184228	0.991545
0.185159	0.99146
0.186089	0.991374
0.187019	0.991288
0.18795	0.991201
0.18888	0.991114
0.189811	0.991027
0.190741	0.990939
0.191672	0.990851
0.192602	0.990762
0.193533	0.990673
0.194463	0.990583
0.195393	0.990493
0.196324	0.990403
0.197254	0.990312
0.198185	0.990221
0.199115	0.990129
0.200046	0.990037
0.200976	0.989945
0.201907	0.989852
0.202837	0.989758
0.203767	0.989665
0.204698	0.98957
0.205628	0.989476
0.206559	0.989381
0.207489	0.989285
0.20842	0.989189
0.20935	0.989093
0.210281	0.988996
0.211211	0.988899
0.212141	0.988802
0.213072	0.988704
0.214002	0.988605
0.214933	0.988506
0.215863	0.988407
0.216794	0.988307
0.217724	0.988207
0.218655	0.988107
0.219585	0.988006
0.220516	0.987905
0.221446	0.987803
0.222376	0.987701
0.223307	0.987598
0.224237	0.987495
0.225168	0.987392
0.226098	0.987288
0.227029	0.987183
0.227959	0.987079
0.22889	0.986974
0.22982	0.986868
0.23075	0.986762
0.231681	0.986656
0.232611	0.986549
0.233542	0.986442
0.234472	0.986334
0.235403	0.986226
0.236333	0.986118
0.237264	0.986009
0.238194	0.985899
0.239124	0.98579
0.240055	0.98568
0.240985	0.985569
0.241916	0.985458
0.242846	0.985347
0.243777	0.985235
0.244707	0.985123
0.245638	0.98501
0.246568	0.984897
0.247498	0.984783
0.248429	0.98467
0.249359	0.984555
0.25029	0.984441
0.25122	0.984325
0.252151	0.98421
0.253081	0.984094
0.254012	0.983978
0.254942	0.983861
0.255872	0.983744
0.256803	0.983626
0.257733	0.983508
0.258664	0.983389
0.259594	0.983271
0.260525	0.983151
0.261455	0.983032
0.262386	0.982911
0.263316	0.982791
0.264246	0.98267
0.265177	0.982549
0.266107	0.982427
0.267038	0.982305
0.267968	0.982182
0.268899	0.982059
0.269829	0.981936
0.27076	0.981812
0.27169	0.981687
0.27262	0.981563
0.273551	0.981438
0.274481	0.981312
0.275412	0.981186
0.276342	0.98106
0.277273	0.980933
0.278203	0.980806
0.279134	0.980678
0.280064	0.980551
0.280994	0.980422
0.281925	0.980293
0.282855	0.980164
0.283786	0.980035
0.284716	0.979904
0.285647	0.979774
0.286577	0.979643
0.287508	0.979512
0.288438	0.97938
0.289368	0.979248
0.290299	0.979116
0.291229	0.978983
0.29216	0.978849
0.29309	0.978716
0.294021	0.978582
0.294951	0.978447
0.295882	0.978312
0.296812	0.978177
0.297742	0.978041
0.298673	0.977905
0.299603	0.977768
0.300534	0.977631
0.301464	0.977494
0.302395	0.977356
0.303325	0.977218
0.304256	0.977079
0.305186	0.97694
0.306116	0.976801
0.307047	0.976661
0.307977	0.97652
0.308908	0.97638
0.309838	0.976239
0.310769	0.976097
0.311699	0.975955
0.31263	0.975813
0.31356	0.97567
0.31449	0.975527
0.315421	0.975384
0.316351	0.97524
0.317282	0.975095
0.318212	0.974951
0.319143	0.974806
0.320073	0.97466
0.321004	0.974514
0.321934	0.974368
0.322864	0.974221
0.323795	0.974074
0.324725	0.973926
0.325656	0.973778
0.326586	0.97363
0.327517	0.973481
0.328447	0.973332
0.329378	0.973182
0.330308	0.973032
0.331238	0.972882
0.332169	0.972731
0.333099	0.97258
0.33403	0.972428
0.33496	0.972276
0.335891	0.972124
0.336821	0.971971
0.337752	0.971818
0.338682	0.971664
0.339612	0.97151
0.340543	0.971356
0.341473	0.971201
0.342404	0.971045
0.343334	0.97089
0.344265	0.970734
0.345195	0.970577
0.346126	0.97042
0.347056	0.970263
0.347986	0.970106
0.348917	0.969947
