0	0	0
0	1	0
0	2	0
0	3	0
0	4	0
0	5	0
0	6	0
0	7	0
0	8	0
0	9	0
0	10	0
0	11	0
0	12	0
0	13	0
0	14	0
0	15	0
0	16	0
0	17	0
0	18	0
0	19	0
0	20	0
0	21	0
0	22	0
0	23	0
0	24	0
0	25	0
0	26	0
0	27	0
0	28	0
0	29	0
0	30	0
0	31	0
0	32	0
0	33	0
0	34	0
0	35	0
0	36	0
0	37	0
0	38	0
0	39	0
1	0	0
1	1	0.0724029
1	2	0.124911
1	3	0.165534
1	4	0.198088
1	5	0.224702
1	6	0.246718
1	7	0.265054
1	8	0.280382
1	9	0.293213
1	10	0.303947
1	11	0.312901
1	12	0.320332
1	13	0.326447
1	14	0.331413
1	15	0.335364
1	16	0.338406
1	17	0.34062
1	18	0.342064
1	19	0.342777
1	20	0.342777
1	21	0.342064
1	22	0.34062
1	23	0.338406
1	24	0.335364
1	25	0.331413
1	26	0.326447
1	27	0.320332
1	28	0.312901
1	29	0.303947
1	30	0.293213
1	31	0.280382
1	32	0.265054
1	33	0.246718
1	34	0.224702
1	35	0.198088
1	36	0.165534
1	37	0.124911
1	38	0.0724029
1	39	0
2	0	0
2	1	0.124701
2	2	0.221708
2	3	0.299135
2	4	0.362115
2	5	0.414005
2	6	0.457114
2	7	0.493115
2	8	0.523261
2	9	0.548524
2	10	0.569674
2	11	0.587326
2	12	0.601981
2	13	0.614043
2	14	0.62384
2	15	0.631637
2	16	0.63764
2	17	0.64201
2	18	0.64486
2	19	0.646267
2	20	0.646267
2	21	0.64486
2	22	0.64201
2	23	0.63764
2	24	0.631637
2	25	0.62384
2	26	0.614043
2	27	0.601981
2	28	0.587326
2	29	0.569674
2	30	0.548524
2	31	0.523261
2	32	0.493115
2	33	0.457114
2	34	0.414005
2	35	0.362115
2	36	0.299135
2	37	0.221708
2	38	0.124701
2	39	0
3	0	0
3	1	0.164692
3	2	0.298083
3	3	0.407185
3	4	0.497234
3	5	0.572086
3	6	0.634621
3	7	0.687031
3	8	0.731023
3	9	0.76795
3	10	0.798898
3	11	0.824749
3	12	0.846222
3	13	0.863903
3	14	0.878269
3	15	0.889703
3	16	0.898509
3	17	0.904918
3	18	0.9091
3	19	0.911164
3	20	0.911164
3	21	0.9091
3	22	0.904918
3	23	0.898509
3	24	0.889703
3	25	0.878269
3	26	0.863903
3	27	0.846222
3	28	0.824749
3	29	0.798898
3	30	0.76795
3	31	0.731023
3	32	0.687031
3	33	0.634621
3	34	0.572086
3	35	0.497234
3	36	0.407185
3	37	0.298083
3	38	0.164692
3	39	0
4	0	0
4	1	0.195983
4	2	0.358749
4	3	0.49429
4	4	0.607548
4	5	0.702485
4	6	0.782252
4	7	0.849365
4	8	0.90585
4	9	0.953354
4	10	0.993219
4	11	1.02655
4	12	1.05426
4	13	1.07708
4	14	1.09563
4	15	1.1104
4	16	1.12177
4	17	1.13006
4	18	1.13546
4	19	1.13813
4	20	1.13813
4	21	1.13546
4	22	1.13006
4	23	1.12177
4	24	1.1104
4	25	1.09563
4	26	1.07708
4	27	1.05426
4	28	1.02655
4	29	0.993219
4	30	0.953354
4	31	0.90585
4	32	0.849365
4	33	0.782252
4	34	0.702485
4	35	0.607548
4	36	0.49429
4	37	0.358749
4	38	0.195983
4	39	0
5	0	0
5	1	0.220491
5	2	0.406639
5	3	0.563676
5	4	0.696185
5	5	0.808055
5	6	0.902537
5	7	0.982326
5	8	1.04966
5	9	1.1064
5	10	1.15408
5	11	1.19398
5	12	1.22717
5	13	1.25453
5	14	1.27677
5	15	1.29449
5	16	1.30813
5	17	1.31807
5	18	1.32455
5	19	1.32775
5	20	1.32775
5	21	1.32455
5	22	1.31807
5	23	1.30813
5	24	1.29449
5	25	1.27677
5	26	1.25453
5	27	1.22717
5	28	1.19398
5	29	1.15408
5	30	1.1064
5	31	1.04966
5	32	0.982326
5	33	0.902537
5	34	0.808055
5	35	0.696185
5	36	0.563676
5	37	0.406639
5	38	0.220491
5	39	0
6	0	0
6	1	0.239343
6	2	0.443641
6	3	0.61759
6	4	0.76546
6	5	0.891015
6	6	0.997514
6	7	1.08774
6	8	1.16407
6	9	1.2285
6	10	1.28271
6	11	1.32812
6	12	1.36592
6	13	1.39709
6	14	1.42245
6	15	1.44265
6	16	1.45821
6	17	1.46954
6	18	1.47693
6	19	1.48058
6	20	1.48058
6	21	1.47693
6	22	1.46954
6	23	1.45821
6	24	1.44265
6	25	1.42245
6	26	1.39709
6	27	1.36592
6	28	1.32812
6	29	1.28271
6	30	1.2285
6	31	1.16407
6	32	1.08774
6	33	0.997514
6	34	0.891015
6	35	0.76546
6	36	0.61759
6	37	0.443641
6	38	0.239343
6	39	0
7	0	0
7	1	0.253241
7	2	0.470991
7	3	0.657584
7	4	0.817049
7	5	0.953031
7	6	1.06876
7	7	1.16706
7	8	1.25038
7	9	1.32081
7	10	1.38014
7	11	1.42988
7	12	1.4713
7	13	1.50548
7	14	1.53328
7	15	1.55544
7	16	1.57251
7	17	1.58494
7	18	1.59306
7	19	1.59706
7	20	1.59706
7	21	1.59306
7	22	1.58494
7	23	1.57251
7	24	1.55544
7	25	1.53328
7	26	1.50548
7	27	1.4713
7	28	1.42988
7	29	1.38014
7	30	1.32081
7	31	1.25038
7	32	1.16706
7	33	1.06876
7	34	0.953031
7	35	0.817049
7	36	0.657584
7	37	0.470991
7	38	0.253241
7	39	0
8	0	0
8	1	0.26263
8	2	0.489497
8	3	0.684706
8	4	0.852123
8	5	0.9953
8	6	1.11744
8	7	1.22137
8	8	1.30958
8	9	1.38423
8	10	1.44715
8	11	1.49994
8	12	1.54393
8	13	1.58023
8	14	1.60977
8	15	1.63331
8	16	1.65145
8	17	1.66467
8	18	1.67329
8	19	1.67755
8	20	1.67755
8	21	1.67329
8	22	1.66467
8	23	1.65145
8	24	1.63331
8	25	1.60977
8	26	1.58023
8	27	1.54393
8	28	1.49994
8	29	1.44715
8	30	1.38423
8	31	1.30958
8	32	1.22137
8	33	1.11744
8	34	0.9953
8	35	0.852123
8	36	0.684706
8	37	0.489497
8	38	0.26263
8	39	0
9	0	0
9	1	0.267783
9	2	0.499661
9	3	0.699621
9	4	0.871437
9	5	1.01861
9	6	1.14432
9	7	1.25139
9	8	1.34235
9	9	1.41936
9	10	1.48431
9	11	1.53882
9	12	1.58425
9	13	1.62174
9	14	1.65226
9	15	1.67658
9	16	1.69533
9	17	1.70898
9	18	1.7179
9	19	1.7223
9	20	1.7223
9	21	1.7179
9	22	1.70898
9	23	1.69533
9	24	1.67658
9	25	1.65226
9	26	1.62174
9	27	1.58425
9	28	1.53882
9	29	1.48431
9	30	1.41936
9	31	1.34235
9	32	1.25139
9	33	1.14432
9	34	1.01861
9	35	0.871437
9	36	0.699621
9	37	0.499661
9	38	0.267783
9	39	0
10	0	0
10	1	0.268839
10	2	0.501745
10	3	0.702678
10	4	0.875396
10	5	1.02339
10	6	1.14982
10	7	1.25754
10	8	1.34906
10	9	1.42655
10	10	1.49192
10	11	1.54677
10	12	1.59249
10	13	1.63023
10	14	1.66095
10	15	1.68543
10	16	1.7043
10	17	1.71804
10	18	1.72701
10	19	1.73144
10	20	1.73144
10	21	1.72701
10	22	1.71804
10	23	1.7043
10	24	1.68543
10	25	1.66095
10	26	1.63023
10	27	1.59249
10	28	1.54677
10	29	1.49192
10	30	1.42655
10	31	1.34906
10	32	1.25754
10	33	1.14982
10	34	1.02339
