0.2	0.2	0
0.2	0.4	0
0.2	0.6	0
0.2	0.8	0
0.2	1	0
0.2	1.2	0
0.2	1.4	0
0.2	1.6	0
0.2	1.8	0
0.2	2	0
0.2	2.2	0
0.2	2.4	0
0.2	2.6	0
0.2	2.8	0
0.2	3	0
0.2	3.2	0
0.2	3.4	0
0.2	3.6	0
0.2	3.8	0
0.2	4	0
0.2	4.2	0
0.2	4.4	0
0.2	4.6	0
0.2	4.8	0
0.2	5	0
0.2	5.2	0
0.2	5.4	0
0.2	5.6	0
0.2	5.8	0
0.2	6	0
0.2	6.2	0
0.2	6.4	0
0.2	6.6	0
0.2	6.8	0
0.2	7	0
0.2	7.2	0
0.2	7.4	0
0.2	7.6	0
0.2	7.8	0
0.2	8	0
0.2	8.2	0
0.2	8.4	0
0.2	8.6	0
0.2	8.8	0
0.2	9	0
0.2	9.2	0
0.2	9.4	0
0.2	9.6	0
0.2	9.8	0
0.2	10	0
0.4	0.2	0
0.4	0.4	0.211368
0.4	0.6	0.422736
0.4	0.8	0.634085
0.4	1	0.845354
0.4	1.2	1.05643
0.4	1.4	1.2671
0.4	1.6	1.47709
0.4	1.8	1.68598
0.4	2	1.89323
0.4	2.2	2.09816
0.4	2.4	2.29993
0.4	2.6	2.49756
0.4	2.8	2.68992
0.4	3	2.87575
0.4	3.2	3.05367
0.4	3.4	3.22226
0.4	3.6	3.38004
0.4	3.8	3.52556
0.4	4	3.65742
0.4	4.2	3.77434
0.4	4.4	3.87513
0.4	4.6	3.95879
0.4	4.8	4.02447
0.4	5	4.07146
0.4	5.2	4.09923
0.4	5.4	4.10737
0.4	5.6	4.0956
0.4	5.8	4.06379
0.4	6	4.01192
0.4	6.2	3.94013
0.4	6.4	3.8487
0.4	6.6	3.73809
0.4	6.8	3.60897
0.4	7	3.46217
0.4	7.2	3.29872
0.4	7.4	3.11982
0.4	7.6	2.92681
0.4	7.8	2.72111
0.4	8	2.50418
0.4	8.2	2.2775
0.4	8.4	2.04248
0.4	8.6	1.80047
0.4	8.8	1.5527
0.4	9	1.30029
0.4	9.2	1.04425
0.4	9.4	0.785452
0.4	9.6	0.524686
0.4	9.8	0.262652
0.4	10	0
0.6	0.2	0
0.6	0.4	0.422736
0.6	0.6	0.845492
0.6	0.8	1.26825
0.6	1	1.69091
0.6	1.2	2.11325
0.6	1.4	2.5349
0.6	1.6	2.95528
0.6	1.8	3.3736
0.6	2	3.78879
0.6	2.2	4.19948
0.6	2.4	4.60401
0.6	2.6	5.0004
0.6	2.8	5.38638
0.6	3	5.7594
0.6	3.2	6.11668
0.6	3.4	6.45533
0.6	3.6	6.77234
0.6	3.8	7.06478
0.6	4	7.3298
0.6	4.2	7.56479
0.6	4.4	7.76739
0.6	4.6	7.93557
0.6	4.8	8.06761
0.6	5	8.16215
0.6	5.2	8.21809
0.6	5.4	8.23464
0.6	5.6	8.21125
0.6	5.8	8.14764
0.6	6	8.04377
0.6	6.2	7.89989
0.6	6.4	7.71657
0.6	6.6	7.49471
0.6	6.8	7.23561
0.6	7	6.94098
0.6	7.2	6.61289
0.6	7.4	6.25377
0.6	7.6	5.86632
0.6	7.8	5.45344
0.6	8	5.01812
0.6	8.2	4.56333
0.6	8.4	4.09195
0.6	8.6	3.60669
0.6	8.8	3.11003
0.6	9	2.60422
0.6	9.2	2.09125
0.6	9.4	1.57287
0.6	9.6	1.05064
0.6	9.8	0.525924
0.6	10	0
0.8	0.2	0
0.8	0.4	0.634085
0.8	0.6	1.26825
0.8	0.8	1.90251
0.8	1	2.53677
0.8	1.2	3.17076
0.8	1.4	3.80395
0.8	1.6	4.43554
0.8	1.8	5.06436
0.8	2	5.68884
0.8	2.2	6.30696
0.8	2.4	6.91622
0.8	2.6	7.51366
0.8	2.8	8.0958
0.8	3	8.65877
0.8	3.2	9.19834
0.8	3.4	9.71002
0.8	3.6	10.1892
0.8	3.8	10.6314
0.8	4	11.0322
0.8	4.2	11.3876
0.8	4.4	11.6941
0.8	4.6	11.9485
0.8	4.8	12.1483
0.8	5	12.2914
0.8	5.2	12.3763
0.8	5.4	12.4018
0.8	5.6	12.3671
0.8	5.8	12.2717
0.8	6	12.1156
0.8	6.2	11.8991
0.8	6.4	11.623
0.8	6.6	11.2886
0.8	6.8	10.8978
0.8	7	10.4532
0.8	7.2	9.95809
0.8	7.4	9.41603
0.8	7.6	8.83126
0.8	7.8	8.20822
0.8	8	7.55153
0.8	8.2	6.86576
0.8	8.4	6.15531
0.8	8.6	5.4243
0.8	8.8	4.67652
0.8	9	3.91531
0.8	9.2	3.14366
0.8	9.4	2.36416
0.8	9.6	1.57907
0.8	9.8	0.790404
0.8	10	0
1	0.2	0
1	0.4	0.845354
1	0.6	1.69091
1	0.8	2.53677
1	1	3.38292
1	1.2	4.22907
1	1.4	5.07462
1	1.6	5.91857
1	1.8	6.75946
1	2	7.59525
1	2.2	8.42329
1	2.4	9.24027
1	2.6	10.0422
1	2.8	10.8244
1	3	11.5816
1	3.2	12.3079
1	3.4	12.9972
1	3.6	13.6431
1	3.8	14.2394
1	4	14.78
1	4.2	15.2594
1	4.4	15.6728
1	4.6	16.016
1	4.8	16.2856
1	5	16.4789
1	5.2	16.594
1	5.4	16.6293
1	5.6	16.5837
1	5.8	16.4566
1	6	16.2479
1	6.2	15.9579
1	6.4	15.5877
1	6.6	15.1387
1	6.8	14.6138
1	7	14.0161
1	7.2	13.3502
1	7.4	12.621
1	7.6	11.8345
1	7.8	10.9967
1	8	10.114
1	8.2	9.19286
1	8.4	8.23921
1	8.6	7.25871
1	8.8	6.25642
1	9	5.23685
1	9.2	4.20393
1	9.4	3.16102
1	9.6	2.11107
1	9.8	1.05663
1	10	0
1.2	0.2	0
1.2	0.4	1.05643
1.2	0.6	2.11325
1.2	0.8	3.17076
1.2	1	4.22907
1.2	1.2	5.28797
1.2	1.4	6.34687
1.2	1.6	7.40467
1.2	1.8	8.45966
